Postcode;Dorp/ Plaats;Gemeente;Provincie
4250;Werkendam;Altena;Noord-Brabant
4251;Werkendam;Altena;Noord-Brabant
4254;Sleeuwijk;Altena;Noord-Brabant
4255;Nieuwendijk;Altena;Noord-Brabant
4260;Wijk en Aalburg;Altena;Noord-Brabant
4261;Wijk en Aalburg;Altena;Noord-Brabant
4264;Veen;Altena;Noord-Brabant
4265;Genderen;Altena;Noord-Brabant
4266;Eethen;Altena;Noord-Brabant
4267;Drongelen;Altena;Noord-Brabant
4268;Meeuwen;Altena;Noord-Brabant
4269;Babyloniënbroek;Altena;Noord-Brabant
4270;Dussen;Altena;Noord-Brabant
4271;Dussen;Altena;Noord-Brabant
4273;Hank;Altena;Noord-Brabant
4280;Andel;Altena;Noord-Brabant
4281;Andel;Altena;Noord-Brabant
4283;Giessen;Altena;Noord-Brabant
4284;Rijswijk (NB);Altena;Noord-Brabant
4285;Woudrichem;Altena;Noord-Brabant
4286;Almkerk;Altena;Noord-Brabant
4287;Waardhuizen;Altena;Noord-Brabant
4288;Uitwijk;Altena;Noord-Brabant
4300;Zierikzee;Schouwen-Duiveland;Zeeland
4301;Zierikzee;Schouwen-Duiveland;Zeeland
4302;Zierikzee;Schouwen-Duiveland;Zeeland
4303;Zierikzee;Schouwen-Duiveland;Zeeland
4305;Ouwerkerk;Schouwen-Duiveland;Zeeland
4306;Nieuwerkerk;Schouwen-Duiveland;Zeeland
4307;Oosterland;Schouwen-Duiveland;Zeeland
4308;Sirjansland;Schouwen-Duiveland;Zeeland
4310;Bruinisse;Schouwen-Duiveland;Zeeland
4311;Bruinisse;Schouwen-Duiveland;Zeeland
4315;Dreischor;Schouwen-Duiveland;Zeeland
4316;Zonnemaire;Schouwen-Duiveland;Zeeland
4317;Noordgouwe;Schouwen-Duiveland;Zeeland
4318;Brouwershaven;Schouwen-Duiveland;Zeeland
4321;Kerkwerve;Schouwen-Duiveland;Zeeland
4322;Scharendijke;Schouwen-Duiveland;Zeeland
4323;Ellemeet;Schouwen-Duiveland;Zeeland
4325;Renesse;Schouwen-Duiveland;Zeeland
4326;Noordwelle;Schouwen-Duiveland;Zeeland
4327;Serooskerke;Schouwen-Duiveland;Zeeland
4328;Burgh-Haamstede;Schouwen-Duiveland;Zeeland
4330;Middelburg;Middelburg;Zeeland
4331;Middelburg;Middelburg;Zeeland
4332;Middelburg;Middelburg;Zeeland
4333;Middelburg;Middelburg;Zeeland
4334;Middelburg;Middelburg;Zeeland
4335;Middelburg;Middelburg;Zeeland
4336;Middelburg;Middelburg;Zeeland
4337;Middelburg;Middelburg;Zeeland
4338;Middelburg;Middelburg;Zeeland
4339;Nieuw- en Sint Joosland;Middelburg;Zeeland
4340;Arnemuiden;Middelburg;Zeeland
4341;Arnemuiden;Middelburg;Zeeland
4350;Veere;Veere;Zeeland
4351;Veere;Veere;Zeeland
4352;Gapinge;Veere;Zeeland
4353;Serooskerke;Veere;Zeeland
4354;Vrouwenpolder;Veere;Zeeland
4356;Oostkapelle;Veere;Zeeland
4357;Domburg;Veere;Zeeland
4360;Westkapelle;Veere;Zeeland
4361;Westkapelle;Veere;Zeeland
4363;Aagtekerke;Veere;Zeeland
4364;Grijpskerke;Veere;Zeeland
4365;Meliskerke;Veere;Zeeland
4370;Koudekerke;Veere;Zeeland
4371;Koudekerke;Veere;Zeeland
4373;Biggekerke;Veere;Zeeland
4374;Zoutelande;Veere;Zeeland
4380;Vlissingen;Vlissingen;Zeeland
4381;Vlissingen;Vlissingen;Zeeland
4382;Vlissingen;Vlissingen;Zeeland
4383;Vlissingen;Vlissingen;Zeeland
4384;Vlissingen;Vlissingen;Zeeland
4385;Vlissingen;Vlissingen;Zeeland
4386;Vlissingen;Vlissingen;Zeeland
4387;Vlissingen;Vlissingen;Zeeland
4388;Oost-Souburg;Vlissingen;Zeeland
4389;Ritthem;Vlissingen;Zeeland
4400;Yerseke;Reimerswaal;Zeeland
4401;Yerseke;Reimerswaal;Zeeland
4410;Rilland;Reimerswaal;Zeeland
4411;Rilland;Reimerswaal;Zeeland
4413;Krabbendijke;Reimerswaal;Zeeland
4414;Waarde;Reimerswaal;Zeeland
4415;Oostdijk;Reimerswaal;Zeeland
4416;Kruiningen;Reimerswaal;Zeeland
4417;Hansweert;Reimerswaal;Zeeland
4420;Kapelle;Kapelle;Zeeland
4421;Kapelle;Kapelle;Zeeland
4423;Schore;Kapelle;Zeeland
4424;Wemeldinge;Kapelle;Zeeland
4430;‘s-Gravenpolder;Borsele;Zeeland
4431;‘s-Gravenpolder;Borsele;Zeeland
4433;Hoedekenskerke;Borsele;Zeeland
4434;Kwadendamme;Borsele;Zeeland
4435;Baarland;Borsele;Zeeland
4436;Oudelande;Borsele;Zeeland
4437;Ellewoutsdijk;Borsele;Zeeland
4438;Driewegen;Borsele;Zeeland
4440;Ovezande;Borsele;Zeeland
4441;Ovezande;Borsele;Zeeland
4443;Nisse;Borsele;Zeeland
4444;‘s-Heer Abtskerke;Borsele;Zeeland
4450;Heinkenszand;Borsele;Zeeland
4451;Heinkenszand;Borsele;Zeeland
4453;‘s-Heerenhoek;Borsele;Zeeland
4454;Borssele;Borsele;Zeeland
4455;Nieuwdorp;Borsele;Zeeland
4456;Lewedorp;Borsele;Zeeland
4458;‘s-Heer Arendskerke;Goes;Zeeland
4460;Goes;Goes;Zeeland
4461;Goes;Goes;Zeeland
4462;Goes;Goes;Zeeland
4463;Goes;Goes;Zeeland
4464;Goes;Goes;Zeeland
4465;Goes;Goes;Zeeland
4470;Wolphaartsdijk;Goes;Zeeland
4471;Wolphaartsdijk;Goes;Zeeland
4472;‘s-Heer Hendrikskinderen;Goes;Zeeland
4474;Kattendijke;Goes;Zeeland
4475;Wilhelminadorp;Goes;Zeeland
4481;Kloetinge;Goes;Zeeland
4482;Kloetinge;Kapelle;Zeeland
4484;Kortgene;Noord-Beveland;Zeeland
4485;Kats;Noord-Beveland;Zeeland
4486;Colijnsplaat;Noord-Beveland;Zeeland
4490;Wissenkerke;Noord-Beveland;Zeeland
4491;Wissenkerke;Noord-Beveland;Zeeland
4493;Kamperland;Noord-Beveland;Zeeland
4494;Geersdijk;Noord-Beveland;Zeeland
4500;Oostburg;Sluis;Zeeland
4501;Oostburg;Sluis;Zeeland
4503;Groede;Sluis;Zeeland
4504;Nieuwvliet;Sluis;Zeeland
4505;Zuidzande;Sluis;Zeeland
4506;Cadzand;Sluis;Zeeland
4507;Schoondijke;Sluis;Zeeland
4508;Waterlandkerkje;Sluis;Zeeland
4510;Breskens;Sluis;Zeeland
4511;Breskens;Sluis;Zeeland
4513;Hoofdplaat;Sluis;Zeeland
4515;IJzendijke;Sluis;Zeeland
4520;Biervliet;Terneuzen;Zeeland
4521;Biervliet;Terneuzen;Zeeland
4522;Biervliet;Sluis;Zeeland
4524;Sluis;Sluis;Zeeland
4525;Retranchement;Sluis;Zeeland
4527;Aardenburg;Sluis;Zeeland
4528;Sint Kruis;Sluis;Zeeland
4529;Eede;Sluis;Zeeland
4530;Terneuzen;Terneuzen;Zeeland
4531;Terneuzen;Terneuzen;Zeeland
4532;Terneuzen;Terneuzen;Zeeland
4533;Terneuzen;Terneuzen;Zeeland
4535;Terneuzen;Terneuzen;Zeeland
4536;Terneuzen;Terneuzen;Zeeland
4537;Terneuzen;Terneuzen;Zeeland
4538;Terneuzen;Terneuzen;Zeeland
4539;Spui;Terneuzen;Zeeland
4540;Sluiskil;Terneuzen;Zeeland
4541;Sluiskil;Terneuzen;Zeeland
4542;Hoek;Terneuzen;Zeeland
4543;Zaamslag;Terneuzen;Zeeland
4550;Sas van Gent;Terneuzen;Zeeland
4551;Sas van Gent;Terneuzen;Zeeland
4553;Philippine;Terneuzen;Zeeland
4554;Westdorpe;Terneuzen;Zeeland
4560;Hulst;Hulst;Zeeland
4561;Hulst;Hulst;Zeeland
4562;Hulst;Hulst;Zeeland
4564;Sint Jansteen;Hulst;Zeeland
4565;Kapellebrug;Hulst;Zeeland
4566;Heikant;Hulst;Zeeland
4567;Clinge;Hulst;Zeeland
4568;Nieuw Namen;Hulst;Zeeland
4569;Graauw;Hulst;Zeeland
4570;Axel;Terneuzen;Zeeland
4571;Axel;Terneuzen;Zeeland
4574;Zuiddorpe;Terneuzen;Zeeland
4575;Overslag;Terneuzen;Zeeland
4576;Koewacht;Terneuzen;Zeeland
4581;Vogelwaarde;Hulst;Zeeland
4583;Terhole;Hulst;Zeeland
4584;Kuitaart;Hulst;Zeeland
4585;Hengstdijk;Hulst;Zeeland
4586;Lamswaarde;Hulst;Zeeland
4587;Kloosterzande;Hulst;Zeeland
4588;Walsoorden;Hulst;Zeeland
4589;Ossenisse;Hulst;Zeeland
4600;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4601;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4602;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4611;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4612;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4613;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4614;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4615;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4616;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4617;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4621;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4622;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4623;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4624;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4625;Bergen op Zoom;Bergen op Zoom;Noord-Brabant
4630;Hoogerheide;Woensdrecht;Noord-Brabant
4631;Hoogerheide;Woensdrecht;Noord-Brabant
4634;Woensdrecht;Woensdrecht;Noord-Brabant
4635;Huijbergen;Woensdrecht;Noord-Brabant
4640;Ossendrecht;Woensdrecht;Noord-Brabant
4641;Ossendrecht;Woensdrecht;Noord-Brabant
4645;Putte;Woensdrecht;Noord-Brabant
4650;Steenbergen;Steenbergen;Noord-Brabant
4651;Steenbergen;Steenbergen;Noord-Brabant
4652;Steenbergen;Steenbergen;Noord-Brabant
4655;De Heen;Steenbergen;Noord-Brabant
4660;Halsteren;Bergen op Zoom;Noord-Brabant
4661;Halsteren;Bergen op Zoom;Noord-Brabant
4664;Lepelstraat;Bergen op Zoom;Noord-Brabant
4670;Dinteloord;Steenbergen;Noord-Brabant
4671;Dinteloord;Steenbergen;Noord-Brabant
4675;Sint Philipsland;Tholen;Zeeland
4681;Nieuw-Vossemeer;Steenbergen;Noord-Brabant
4690;Tholen;Tholen;Zeeland
4691;Tholen;Tholen;Zeeland
4693;Poortvliet;Tholen;Zeeland
4694;Scherpenisse;Tholen;Zeeland
4695;Sint-Maartensdijk;Tholen;Zeeland
4696;Stavenisse;Tholen;Zeeland
4697;Sint-Annaland;Tholen;Zeeland
4698;Oud-Vossemeer;Tholen;Zeeland
4700;Roosendaal;Roosendaal;Noord-Brabant
4701;Roosendaal;Roosendaal;Noord-Brabant
4702;Roosendaal;Roosendaal;Noord-Brabant
4703;Roosendaal;Roosendaal;Noord-Brabant
4704;Roosendaal;Roosendaal;Noord-Brabant
4705;Roosendaal;Roosendaal;Noord-Brabant
4706;Roosendaal;Roosendaal;Noord-Brabant
4707;Roosendaal;Roosendaal;Noord-Brabant
4708;Roosendaal;Roosendaal;Noord-Brabant
4709;Nispen;Roosendaal;Noord-Brabant
4710;St. Willebrord;Rucphen;Noord-Brabant
4711;St. Willebrord;Rucphen;Noord-Brabant
4714;Sprundel;Rucphen;Noord-Brabant
4715;Rucphen;Rucphen;Noord-Brabant
4721;Schijf;Rucphen;Noord-Brabant
4722;Schijf;Rucphen;Noord-Brabant
4724;Wouw;Roosendaal;Noord-Brabant
4725;Wouwse Plantage;Roosendaal;Noord-Brabant
4726;Heerle;Roosendaal;Noord-Brabant
4727;Moerstraten;Roosendaal;Noord-Brabant
4730;Oudenbosch;Halderberge;Noord-Brabant
4731;Oudenbosch;Halderberge;Noord-Brabant
4735;Zegge;Rucphen;Noord-Brabant
4740;Hoeven;Halderberge;Noord-Brabant
4741;Hoeven;Halderberge;Noord-Brabant
4744;Bosschenhoofd;Halderberge;Noord-Brabant
4750;Oud Gastel;Halderberge;Noord-Brabant
4751;Oud Gastel;Halderberge;Noord-Brabant
4754;Stampersgat;Halderberge;Noord-Brabant
4756;Kruisland;Steenbergen;Noord-Brabant
4758;Standdaarbuiten;Moerdijk;Noord-Brabant
4759;Noordhoek;Moerdijk;Noord-Brabant
4760;Zevenbergen;Moerdijk;Noord-Brabant
4761;Zevenbergen;Moerdijk;Noord-Brabant
4762;Zevenbergen;Moerdijk;Noord-Brabant
4765;Zevenbergschen Hoek;Moerdijk;Noord-Brabant
4766;Zevenbergschen Hoek;Drimmelen;Noord-Brabant
4771;Langeweg;Moerdijk;Noord-Brabant
4772;Langeweg;Moerdijk;Noord-Brabant
4780;Moerdijk;Moerdijk;Noord-Brabant
4781;Moerdijk;Moerdijk;Noord-Brabant
4782;Moerdijk;Moerdijk;Noord-Brabant
4790;Klundert;Moerdijk;Noord-Brabant
4791;Klundert;Moerdijk;Noord-Brabant
4793;Fijnaart;Moerdijk;Noord-Brabant
4794;Heijningen;Moerdijk;Noord-Brabant
4796;Oudemolen;Moerdijk;Noord-Brabant
4797;Willemstad;Moerdijk;Noord-Brabant
4800;Breda;Breda;Noord-Brabant
4801;Breda;Breda;Noord-Brabant
4802;Breda;Breda;Noord-Brabant
4803;Breda;Breda;Noord-Brabant
4811;Breda;Breda;Noord-Brabant
4812;Breda;Breda;Noord-Brabant
4813;Breda;Breda;Noord-Brabant
4814;Breda;Breda;Noord-Brabant
4815;Breda;Breda;Noord-Brabant
4816;Breda;Breda;Noord-Brabant
4817;Breda;Breda;Noord-Brabant
4818;Breda;Breda;Noord-Brabant
4819;Breda;Breda;Noord-Brabant
4820;Breda;Breda;Noord-Brabant
4822;Breda;Breda;Noord-Brabant
4823;Breda;Breda;Noord-Brabant
4824;Breda;Breda;Noord-Brabant
4825;Breda;Breda;Noord-Brabant
4826;Breda;Breda;Noord-Brabant
4827;Breda;Breda;Noord-Brabant
4834;Breda;Breda;Noord-Brabant
4835;Breda;Breda;Noord-Brabant
4836;Breda;Breda;Noord-Brabant
4837;Breda;Breda;Noord-Brabant
4838;Breda;Breda;Noord-Brabant
4839;Breda;Breda;Noord-Brabant
4840;Prinsenbeek;Breda;Noord-Brabant
4841;Prinsenbeek;Breda;Noord-Brabant
4844;Terheijden;Drimmelen;Noord-Brabant
4845;Wagenberg;Drimmelen;Noord-Brabant
4847;Teteringen;Breda;Noord-Brabant
4849;Dorst;Oosterhout;Noord-Brabant
4850;Ulvenhout;Breda;Noord-Brabant
4851;Ulvenhout;Breda;Noord-Brabant
4854;Bavel;Breda;Noord-Brabant
4855;Galder;Alphen-Chaam;Noord-Brabant
4856;Strijbeek;Alphen-Chaam;Noord-Brabant
4858;Ulvenhout AC;Alphen-Chaam;Noord-Brabant
4859;Bavel AC;Alphen-Chaam;Noord-Brabant
4860;Chaam;Alphen-Chaam;Noord-Brabant
4861;Chaam;Alphen-Chaam;Noord-Brabant
4870;Etten-Leur;Etten-Leur;Noord-Brabant
4871;Etten-Leur;Etten-Leur;Noord-Brabant
4872;Etten-Leur;Etten-Leur;Noord-Brabant
4873;Etten-Leur;Etten-Leur;Noord-Brabant
4874;Etten-Leur;Etten-Leur;Noord-Brabant
4875;Etten-Leur;Etten-Leur;Noord-Brabant
4876;Etten-Leur;Etten-Leur;Noord-Brabant
4877;Etten-Leur;Etten-Leur;Noord-Brabant
4878;Etten-Leur;Etten-Leur;Noord-Brabant
4879;Etten-Leur;Etten-Leur;Noord-Brabant
4880;Zundert;Zundert;Noord-Brabant
4881;Zundert;Zundert;Noord-Brabant
4882;Klein Zundert;Zundert;Noord-Brabant
4884;Wernhout;Zundert;Noord-Brabant
4885;Achtmaal;Zundert;Noord-Brabant
4890;Rijsbergen;Zundert;Noord-Brabant
4891;Rijsbergen;Zundert;Noord-Brabant
4900;Oosterhout;Oosterhout;Noord-Brabant
4901;Oosterhout;Oosterhout;Noord-Brabant
4902;Oosterhout;Oosterhout;Noord-Brabant
4903;Oosterhout;Oosterhout;Noord-Brabant
4904;Oosterhout;Oosterhout;Noord-Brabant
4905;Oosterhout;Oosterhout;Noord-Brabant
4906;Oosterhout;Oosterhout;Noord-Brabant
4907;Oosterhout;Oosterhout;Noord-Brabant
4908;Oosterhout;Oosterhout;Noord-Brabant
4909;Oosteind;Oosterhout;Noord-Brabant
4911;Den Hout;Oosterhout;Noord-Brabant
4920;Made;Drimmelen;Noord-Brabant
4921;Made;Drimmelen;Noord-Brabant
4924;Drimmelen;Drimmelen;Noord-Brabant
4926;Lage Zwaluwe;Drimmelen;Noord-Brabant
4927;Hooge Zwaluwe;Drimmelen;Noord-Brabant
4930;Geertruidenberg;Geertruidenberg;Noord-Brabant
4931;Geertruidenberg;Geertruidenberg;Noord-Brabant
4940;Raamsdonksveer;Geertruidenberg;Noord-Brabant
4941;Raamsdonksveer;Geertruidenberg;Noord-Brabant
4942;Raamsdonksveer;Geertruidenberg;Noord-Brabant
4944;Raamsdonk;Geertruidenberg;Noord-Brabant
5000;Tilburg;Tilburg;Noord-Brabant
5001;Tilburg;Tilburg;Noord-Brabant
5002;Tilburg;Tilburg;Noord-Brabant
5003;Tilburg;Tilburg;Noord-Brabant
5004;Tilburg;Tilburg;Noord-Brabant
5011;Tilburg;Tilburg;Noord-Brabant
5012;Tilburg;Tilburg;Noord-Brabant
5013;Tilburg;Tilburg;Noord-Brabant
5014;Tilburg;Tilburg;Noord-Brabant
5015;Tilburg;Tilburg;Noord-Brabant
5017;Tilburg;Tilburg;Noord-Brabant
5018;Tilburg;Tilburg;Noord-Brabant
5021;Tilburg;Tilburg;Noord-Brabant
5022;Tilburg;Tilburg;Noord-Brabant
5025;Tilburg;Tilburg;Noord-Brabant
5026;Tilburg;Tilburg;Noord-Brabant
5032;Tilburg;Tilburg;Noord-Brabant
5035;Tilburg;Tilburg;Noord-Brabant
5036;Tilburg;Tilburg;Noord-Brabant
5037;Tilburg;Tilburg;Noord-Brabant
5038;Tilburg;Tilburg;Noord-Brabant
5041;Tilburg;Tilburg;Noord-Brabant
5042;Tilburg;Tilburg;Noord-Brabant
5043;Tilburg;Tilburg;Noord-Brabant
5044;Tilburg;Tilburg;Noord-Brabant
5045;Tilburg;Tilburg;Noord-Brabant
5046;Tilburg;Tilburg;Noord-Brabant
5047;Tilburg;Tilburg;Noord-Brabant
5048;Tilburg;Tilburg;Noord-Brabant
5049;Tilburg;Tilburg;Noord-Brabant
5050;Goirle;Goirle;Noord-Brabant
5051;Goirle;Goirle;Noord-Brabant
5052;Goirle;Goirle;Noord-Brabant
5053;Goirle;Goirle;Noord-Brabant
5056;Berkel-Enschot;Tilburg;Noord-Brabant
5057;Berkel-Enschot;Tilburg;Noord-Brabant
5059;Heukelom;Oisterwijk;Noord-Brabant
5060;Oisterwijk;Oisterwijk;Noord-Brabant
5061;Oisterwijk;Oisterwijk;Noord-Brabant
5062;Oisterwijk;Oisterwijk;Noord-Brabant
5063;Oisterwijk;Oisterwijk;Noord-Brabant
5066;Moergestel;Oisterwijk;Noord-Brabant
5070;Udenhout;Tilburg;Noord-Brabant
5071;Udenhout;Tilburg;Noord-Brabant
5074;Biezenmortel;Haaren;Noord-Brabant
5076;Haaren;Haaren;Noord-Brabant
5080;Hilvarenbeek;Hilvarenbeek;Noord-Brabant
5081;Hilvarenbeek;Hilvarenbeek;Noord-Brabant
5084;Biest-Houtakker;Hilvarenbeek;Noord-Brabant
5085;Esbeek;Hilvarenbeek;Noord-Brabant
5087;Diessen;Hilvarenbeek;Noord-Brabant
5089;Haghorst;Hilvarenbeek;Noord-Brabant
5090;Oost West en Middelbeers;Oirschot;Noord-Brabant
5091;Oost West en Middelbeers;Oirschot;Noord-Brabant
5094;Lage Mierde;Reusel-De Mierden;Noord-Brabant
5095;Hooge Mierde;Reusel-De Mierden;Noord-Brabant
5096;Hulsel;Reusel-De Mierden;Noord-Brabant
5100;Dongen;Dongen;Noord-Brabant
5101;Dongen;Dongen;Noord-Brabant
5102;Dongen;Dongen;Noord-Brabant
5103;Dongen;Dongen;Noord-Brabant
5104;Dongen;Dongen;Noord-Brabant
5105;Dongen;Dongen;Noord-Brabant
5106;Dongen;Dongen;Noord-Brabant
5107;Dongen;Dongen;Noord-Brabant
5109;’s Gravenmoer;Dongen;Noord-Brabant
5110;Baarle-Nassau;Baarle-Nassau;Noord-Brabant
5111;Baarle-Nassau;Baarle-Nassau;Noord-Brabant
5113;Ulicoten;Baarle-Nassau;Noord-Brabant
5114;Castelre;Baarle-Nassau;Noord-Brabant
5120;Rijen;Gilze en Rijen;Noord-Brabant
5121;Rijen;Gilze en Rijen;Noord-Brabant
5122;Rijen;Gilze en Rijen;Noord-Brabant
5124;Molenschot;Gilze en Rijen;Noord-Brabant
5125;Hulten;Gilze en Rijen;Noord-Brabant
5126;Gilze;Gilze en Rijen;Noord-Brabant
5130;Alphen;Alphen-Chaam;Noord-Brabant
5131;Alphen;Alphen-Chaam;Noord-Brabant
5133;Riel;Goirle;Noord-Brabant
5140;Waalwijk;Waalwijk;Noord-Brabant
5141;Waalwijk;Waalwijk;Noord-Brabant
5142;Waalwijk;Waalwijk;Noord-Brabant
5143;Waalwijk;Waalwijk;Noord-Brabant
5144;Waalwijk;Waalwijk;Noord-Brabant
5145;Waalwijk;Waalwijk;Noord-Brabant
5146;Waalwijk;Waalwijk;Noord-Brabant
5150;Drunen;Heusden;Noord-Brabant
5151;Drunen;Heusden;Noord-Brabant
5152;Drunen;Heusden;Noord-Brabant
5154;Elshout;Heusden;Noord-Brabant
5160;Sprang-Capelle;Waalwijk;Noord-Brabant
5161;Sprang-Capelle;Waalwijk;Noord-Brabant
5162;Waspik;Waalwijk;Noord-Brabant
5165;Waspik;Waalwijk;Noord-Brabant
5170;Kaatsheuvel;Loon op Zand;Noord-Brabant
5171;Kaatsheuvel;Loon op Zand;Noord-Brabant
5172;Kaatsheuvel;Loon op Zand;Noord-Brabant
5175;Loon op Zand;Loon op Zand;Noord-Brabant
5176;De Moer;Loon op Zand;Noord-Brabant
5200;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5201;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5202;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5203;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5211;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5212;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5213;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5215;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5216;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5221;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5222;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5223;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5224;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5231;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5232;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5233;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5234;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5235;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5236;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5237;‘s-Hertogenbosch;‘s-Hertogenbosch;Noord-Brabant
5240;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5241;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5242;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5243;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5244;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5245;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5246;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5247;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5248;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5249;Rosmalen;‘s-Hertogenbosch;Noord-Brabant
5250;Vlijmen;Heusden;Noord-Brabant
5251;Vlijmen;Heusden;Noord-Brabant
5252;Vlijmen;Heusden;Noord-Brabant
5253;Nieuwkuijk;Heusden;Noord-Brabant
5254;Haarsteeg;Heusden;Noord-Brabant
5256;Heusden;Heusden;Noord-Brabant
5258;Berlicum;Sint-Michielsgestel;Noord-Brabant
5260;Vught;Vught;Noord-Brabant
5261;Vught;Vught;Noord-Brabant
5262;Vught;Vught;Noord-Brabant
5263;Vught;Vught;Noord-Brabant
5264;Vught;Vught;Noord-Brabant
5266;Cromvoirt;Vught;Noord-Brabant
5268;Helvoirt;Haaren;Noord-Brabant
5270;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5271;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5272;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
5275;Den Dungen;Sint-Michielsgestel;Noord-Brabant
5280;Boxtel;Boxtel;Noord-Brabant
5281;Boxtel;Boxtel;Noord-Brabant
5282;Boxtel;Boxtel;Noord-Brabant
5283;Boxtel;Boxtel;Noord-Brabant
5290;Gemonde;Sint-Michielsgestel;Noord-Brabant
5291;Gemonde;Sint-Michielsgestel;Noord-Brabant
5292;Gemonde;Sint-Michielsgestel;Noord-Brabant
5293;Gemonde;Sint-Michielsgestel;Noord-Brabant
5294;Gemonde;Sint-Michielsgestel;Noord-Brabant
5296;Esch;Haaren;Noord-Brabant
5298;Liempde;Boxtel;Noord-Brabant
5300;Zaltbommel;Zaltbommel;Gelderland
5301;Zaltbommel;Zaltbommel;Gelderland
5302;Zaltbommel;Zaltbommel;Gelderland
5305;Zuilichem;Zaltbommel;Gelderland
5306;Brakel;Zaltbommel;Gelderland
5307;Poederoijen;Zaltbommel;Gelderland
5308;Aalst;Zaltbommel;Gelderland
5310;Gameren;Zaltbommel;Gelderland
5311;Gameren;Zaltbommel;Gelderland
5313;Nieuwaal;Zaltbommel;Gelderland
5314;Bruchem;Zaltbommel;Gelderland
5315;Kerkwijk;Zaltbommel;Gelderland
5316;Delwijnen;Zaltbommel;Gelderland
5317;Nederhemert;Zaltbommel;Gelderland
5318;Bern;Zaltbommel;Gelderland
5320;Hedel;Maasdriel;Gelderland
5321;Hedel;Maasdriel;Gelderland
5324;Ammerzoden;Maasdriel;Gelderland
5325;Well;Maasdriel;Gelderland
5327;Hurwenen;Maasdriel;Gelderland
5328;Rossum;Maasdriel;Gelderland
5330;Kerkdriel;Maasdriel;Gelderland
5331;Kerkdriel;Maasdriel;Gelderland
5333;Hoenzadriel;Maasdriel;Gelderland
5334;Velddriel;Maasdriel;Gelderland
5335;Alem;Maasdriel;Gelderland
5340;Oss;Oss;Noord-Brabant
5341;Oss;Oss;Noord-Brabant
5342;Oss;Oss;Noord-Brabant
5343;Oss;Oss;Noord-Brabant
5344;Oss;Oss;Noord-Brabant
5345;Oss;Oss;Noord-Brabant
5346;Oss;Oss;Noord-Brabant
5347;Oss;Oss;Noord-Brabant
5348;Oss;Oss;Noord-Brabant
5349;Oss;Oss;Noord-Brabant
5350;Berghem;Oss;Noord-Brabant
5351;Berghem;Oss;Noord-Brabant
5352;Deursen-Dennenburg;Oss;Noord-Brabant
5353;Dieden;Oss;Noord-Brabant
5354;Demen;Oss;Noord-Brabant
